conference,year,author,title,booktitle,bibtex,electronic_edition
ACMMM,2018,Deqiang Ouyang and Jie Shao and Yonghui Zhang and Yang Yang and Heng Tao Shen,Video-based Person Re-identification via Self-Paced Learning and Deep Reinforcement Learning Framework,"2018 {ACM} Multimedia Conference on Multimedia Conference, {MM} 2018, Seoul, Republic of Korea, October 22-26, 2018",https://dblp.org/rec/conf/mm/OuyangSZYS18.bib,https://doi.org/10.1145/3240508.3240622
ACMMM,2018,Mingyong Zeng and Chang Tian and Zemin Wu,Person Re-identification with Hierarchical Deep Learning Feature and efficient {XQDA} Metric,"2018 {ACM} Multimedia Conference on Multimedia Conference, {MM} 2018, Seoul, Republic of Korea, October 22-26, 2018",https://dblp.org/rec/conf/mm/ZengTW18.bib,https://doi.org/10.1145/3240508.3240717
ACMMM,2017,Lin Chen and Hua Yang and Shuang Wu and Zhiyong Gao,Data Generation for Improving Person Re-identification,"Proceedings of the 2017 {ACM} on Multimedia Conference, {MM} 2017, Mountain View, CA, USA, October 23-27, 2017",https://dblp.org/rec/conf/mm/ChenYWG17.bib,https://doi.org/10.1145/3123266.3123302
ACMMM,2017,Zhichao Song and Bingbing Ni and Yichao Yan and Zhe Ren and Yi Xu and Xiaokang Yang,Deep Cross-Modality Alignment for Multi-Shot Person Re-IDentification,"Proceedings of the 2017 {ACM} on Multimedia Conference, {MM} 2017, Mountain View, CA, USA, October 23-27, 2017",https://dblp.org/rec/conf/mm/SongNYRXY17.bib,https://doi.org/10.1145/3123266.3123324
ACMMM,2017,Chen Shen and Zhongming Jin and Yiru Zhao and Zhihang Fu and Rongxin Jiang and Yaowu Chen and Xian{-}Sheng Hua,Deep Siamese Network with Multi-level Similarity Perception for Person Re-identification,"Proceedings of the 2017 {ACM} on Multimedia Conference, {MM} 2017, Mountain View, CA, USA, October 23-27, 2017",https://dblp.org/rec/conf/mm/ShenJZFJCH17.bib,https://doi.org/10.1145/3123266.3123452
BMVC,2020,Yushi Lan and Yuan Liu and Xinchi Zhou and Maoqing Tian and Xuesen Zhang and Shuai Yi and Hongsheng Li,MagnifierNet: Towards Semantic Adversary and Fusion for Person Re-identification,"31st British Machine Vision Conference 2020, {BMVC} 2020, Virtual Event, UK, September 7-10, 2020",https://dblp.org/rec/conf/bmvc/LanLZTZYL20.bib,https://www.bmvc2020-conference.com/assets/papers/0781.pdf
BMVC,2019,Ruochen Zheng and Lerenhan Li and Chuchu Han and Changxin Gao and Nong Sang,Camera Style and Identity Disentangling Network for Person Re-identification,"30th British Machine Vision Conference 2019, {BMVC} 2019, Cardiff, UK, September 9-12, 2019",https://dblp.org/rec/conf/bmvc/ZhengLHGS19.bib,https://bmvc2019.org/wp-content/uploads/papers/0335-paper.pdf
BMVC,2019,Sai Saketh Rambhatla and Michael Jones,Body Part Alignment and Temporal Attention Pooling for Video-Based Person Re-Identification,"30th British Machine Vision Conference 2019, {BMVC} 2019, Cardiff, UK, September 9-12, 2019",https://dblp.org/rec/conf/bmvc/RambhatlaJ19.bib,https://bmvc2019.org/wp-content/uploads/papers/0576-paper.pdf
BMVC,2019,Jieru Jia and Qiuqi Ruan and Timothy M. Hospedales,Frustratingly Easy Person Re-Identification: Generalizing Person Re-ID in Practice,"30th British Machine Vision Conference 2019, {BMVC} 2019, Cardiff, UK, September 9-12, 2019",https://dblp.org/rec/conf/bmvc/JiaRH19.bib,https://bmvc2019.org/wp-content/uploads/papers/0702-paper.pdf
BMVC,2019,Chih{-}Ting Liu and Chih{-}Wei Wu and Yu{-}Chiang Frank Wang and Shao{-}Yi Chien,Spatially and Temporally Efficient Non-local Attention Network for Video-based Person Re-Identification,"30th British Machine Vision Conference 2019, {BMVC} 2019, Cardiff, UK, September 9-12, 2019",https://dblp.org/rec/conf/bmvc/LiuWWC19.bib,https://bmvc2019.org/wp-content/uploads/papers/0398-paper.pdf
BMVC,2019,Guodong Ding and Salman H. Khan and Zhenmin Tang,Dispersion based Clustering for Unsupervised Person Re-identification,"30th British Machine Vision Conference 2019, {BMVC} 2019, Cardiff, UK, September 9-12, 2019",https://dblp.org/rec/conf/bmvc/DingKT19.bib,https://bmvc2019.org/wp-content/uploads/papers/0459-paper.pdf
BMVC,2019,Guile Wu and Xiatian Zhu and Shaogang Gong,Spatio-Temporal Associative Representation for Video Person Re-Identification,"30th British Machine Vision Conference 2019, {BMVC} 2019, Cardiff, UK, September 9-12, 2019",https://dblp.org/rec/conf/bmvc/WuZG19.bib,https://bmvc2019.org/wp-content/uploads/papers/0332-paper.pdf
BMVC,2018,Shan Lin and Haoliang Li and Chang{-}Tsun Li and Alex C. Kot,Multi-task Mid-level Feature Alignment Network for Unsupervised Cross-Dataset Person Re-Identification,"British Machine Vision Conference 2018, {BMVC} 2018, Newcastle, UK, September 3-6, 2018",https://dblp.org/rec/conf/bmvc/LinLLK18.bib,http://bmvc2018.org/contents/papers/0244.pdf
BMVC,2018,Yanbei Chen and Xiatian Zhu and Shaogang Gong,Deep Association Learning for Unsupervised Video Person Re-identification,"British Machine Vision Conference 2018, {BMVC} 2018, Newcastle, UK, September 3-6, 2018",https://dblp.org/rec/conf/bmvc/ChenZG18.bib,http://bmvc2018.org/contents/papers/0066.pdf
BMVC,2018,Minyue Jiang and Yuan Yuan and Qi Wang,Self-attention Learning for Person Re-identification,"British Machine Vision Conference 2018, {BMVC} 2018, Newcastle, UK, September 3-6, 2018",https://dblp.org/rec/conf/bmvc/Jiang0018.bib,http://bmvc2018.org/contents/papers/0613.pdf
BMVC,2017,Tanzila Rahman and Mrigank Rochan and Yang Wang,Person Re-Identification by Localizing Discriminative Regions,"British Machine Vision Conference 2017, {BMVC} 2017, London, UK, September 4-7, 2017",https://dblp.org/rec/conf/bmvc/RahmanRW17.bib,https://www.dropbox.com/s/rs2u87etmxyo8xs/0201.pdf?dl=1
BMVC,2017,Xu Lan and Hangxiao Wang and Shaogang Gong and Xiatian Zhu,Deep Reinforcement Learning Attention Selection For Person Re-Identification,"British Machine Vision Conference 2017, {BMVC} 2017, London, UK, September 4-7, 2017",https://dblp.org/rec/conf/bmvc/LanWGZ17.bib,https://www.dropbox.com/s/38qaoype54sb1cq/0422.pdf?dl=1
BMVC,2017,Rui Yu and Zhichao Zhou and Song Bai and Xiang Bai,Divide and Fuse: {A} Re-ranking Approach for Person Re-identification,"British Machine Vision Conference 2017, {BMVC} 2017, London, UK, September 4-7, 2017",https://dblp.org/rec/conf/bmvc/YuZBB17.bib,https://www.dropbox.com/s/gpglruve8zlcvws/0542.pdf?dl=1
BMVC,2017,Seongro Yoon and Furqan Khan and Fran{c{c}}ois Br{'{e}}mond,Efficient Video Summarization Using Principal Person Appearance for Video-Based Person Re-Identification,"British Machine Vision Conference 2017, {BMVC} 2017, London, UK, September 4-7, 2017",https://dblp.org/rec/conf/bmvc/YoonKB17.bib,https://www.dropbox.com/s/wi6n857yq9xx2gd/0392.pdf?dl=1
NeurIPS,2020,Yihao Lv and Youzhi Gu and Xinggao Liu,The Dilemma of TriHard Loss and an Element-Weighted TriHard Loss for Person Re-Identification,"Advances in Neural Information Processing Systems 33: Annual Conference on Neural Information Processing Systems 2020, NeurIPS 2020, December 6-12, 2020, virtual",https://dblp.org/rec/conf/nips/LvGL20.bib,https://proceedings.neurips.cc/paper/2020/hash/c96c08f8bb7960e11a1239352a479053-Abstract.html
NeurIPS,2019,Chanho Eom and Bumsub Ham,Learning Disentangled Representation for Robust Person Re-identification,"Advances in Neural Information Processing Systems 32: Annual Conference on Neural Information Processing Systems 2019, NeurIPS 2019, December 8-14, 2019, Vancouver, BC, Canada",https://dblp.org/rec/conf/nips/EomH19.bib,https://proceedings.neurips.cc/paper/2019/hash/d3aeec875c479e55d1cdeea161842ec6-Abstract.html
NeurIPS,2018,Yixiao Ge and Zhuowan Li and Haiyu Zhao and Guojun Yin and Shuai Yi and Xiaogang Wang and Hongsheng Li,{FD-GAN:} Pose-guided Feature Distilling {GAN} for Robust Person Re-identification,"Advances in Neural Information Processing Systems 31: Annual Conference on Neural Information Processing Systems 2018, NeurIPS 2018, December 3-8, 2018, Montr{'{e}}al, Canada",https://dblp.org/rec/conf/nips/GeLZYYWL18.bib,https://proceedings.neurips.cc/paper/2018/hash/c5ab0bc60ac7929182aadd08703f1ec6-Abstract.html
ECCV,2018,Dapeng Chen and Hongsheng Li and Xihui Liu and Yantao Shen and Jing Shao and Zejian Yuan and Xiaogang Wang,Improving Deep Visual Representation for Person Re-identification by Global and Local Image-language Association,"Computer Vision - {ECCV} 2018 - 15th European Conference, Munich, Germany, September 8-14, 2018, Proceedings, Part {XVI}",https://dblp.org/rec/conf/eccv/ChenLLSSYW18.bib,https://doi.org/10.1007/978-3-030-01270-0_4
ECCV,2018,Rui Yu and Zhiyong Dou and Song Bai and Zhaoxiang Zhang and Yongchao Xu and Xiang Bai,Hard-Aware Point-to-Set Deep Metric for Person Re-identification,"Computer Vision - {ECCV} 2018 - 15th European Conference, Munich, Germany, September 8-14, 2018, Proceedings, Part {XVI}",https://dblp.org/rec/conf/eccv/YuDBZXB18.bib,https://doi.org/10.1007/978-3-030-01270-0_12
